areaname,villagename,開票所編號
東區,東智里,東智里0958
東區,東聖里,東聖里0979
東區,崇成里,崇成里0952
東區,崇成里,崇成里0953
東區,東門里,東門里1002
東區,東門里,東門里1001
東區,成大里,成大里0999
東區,成大里,成大里1000
東區,大同里,大同里1027
東區,大同里,大同里1026
東區,德光里,德光里1035
東區,德光里,德光里1034
東區,崇信里,崇信里0943
東區,崇信里,崇信里0942
東區,崇文里,崇文里0956
東區,崇文里,崇文里0957
東區,崇文里,崇文里0955
東區,崇文里,崇文里0954
東區,復興里,復興里0975
東區,復興里,復興里0974
東區,裕聖里,裕聖里0973
東區,裕聖里,裕聖里0972
東區,南聖里,南聖里0983
東區,南聖里,南聖里0982
東區,文聖里,文聖里0984
東區,文聖里,文聖里0985
南區,竹溪里,竹溪里0871
南區,荔宅里,荔宅里0873
南區,明德里,明德里0872
南區,大成里,大成里0874
南區,廣州里,廣州里0882
南區,廣州里,廣州里0883
南區,新昌里,新昌里0884
南區,新昌里,新昌里0885
南區,新興里,新興里0879
南區,新興里,新興里0878
南區,田寮里,田寮里0877
南區,田寮里,田寮里0876
南區,田寮里,田寮里0875
南區,國宅里,國宅里0894
南區,國宅里,國宅里0895
南區,日新里,日新里0896
南區,日新里,日新里0897
南區,光明里,光明里0898
南區,光明里,光明里0899
南區,光明里,光明里0900
南區,白雪里,白雪里0901
南區,明亮里,明亮里0903
南區,明亮里,明亮里0904
南區,明亮里,明亮里0902
南區,喜東里,喜東里0929
南區,喜北里,喜北里0926
南區,喜北里,喜北里0927
南區,喜南里,喜南里0928
南區,省躬里,省躬里0931
南區,省躬里,省躬里0930
南區,興農里,興農里0941
南區,興農里,興農里0940
南區,同安里,同安里0938
南區,同安里,同安里0939
南區,佛壇里,佛壇里0936
南區,佛壇里,佛壇里0937
南區,大林里,大林里0865
南區,大林里,大林里0864
南區,大忠里,大忠里0867
南區,大忠里,大忠里0866
南區,大忠里,大忠里0868
南區,大恩里,大恩里0862
南區,大恩里,大恩里0863
南區,新生里,新生里0869
南區,新生里,新生里0870
南區,再興里,再興里0881
南區,再興里,再興里0880
南區,明興里,明興里0909
南區,明興里,明興里0908
南區,文華里,文華里0887
南區,文華里,文華里0886
南區,金華里,金華里0892
南區,金華里,金華里0891
南區,金華里,金華里0893
南區,南都里,南都里0915
南區,南都里,南都里0916
南區,開南里,開南里0920
南區,開南里,開南里0921
南區,開南里,開南里0919
南區,彰南里,彰南里0922
南區,彰南里,彰南里0923
南區,建南里,建南里0913
南區,建南里,建南里0912
南區,建南里,建南里0914
南區,郡南里,郡南里0910
南區,郡南里,郡南里0911
南區,府南里,府南里0907
南區,府南里,府南里0906
南區,府南里,府南里0905
南區,文南里,文南里0888
南區,文南里,文南里0890
南區,文南里,文南里0889
南區,鯤鯓里,鯤鯓里0924
南區,鯤鯓里,鯤鯓里0925
南區,松安里,松安里0934
南區,松安里,松安里0935
南區,永寧里,永寧里0933
南區,永寧里,永寧里0932
南區,南華里,南華里0917
南區,南華里,南華里0918
北區,開元里,開元里0706
北區,開元里,開元里0705
北區,新勝里,新勝里0719
北區,新勝里,新勝里0718
北區,勝安里,勝安里0726
北區,東興里,東興里0717
北區,東興里,東興里0716
北區,力行里,力行里0713
北區,力行里,力行里0712
北區,華興里,華興里0710
北區,華興里,華興里0711
北區,振興里,振興里0722
北區,振興里,振興里0723
北區,仁愛里,仁愛里0724
北區,仁愛里,仁愛里0725
北區,大仁里,大仁里0736
北區,大道里,大道里0734
北區,大道里,大道里0735
北區,光武里,光武里0733
北區,實踐里,實踐里0732
北區,小康里,小康里0730
北區,小康里,小康里0731
北區,正風里,正風里0740
北區,延平里,延平里0741
北區,興北里,興北里0737
北區,大豐里,大豐里0780
北區,大豐里,大豐里0779
北區,大豐里,大豐里0778
北區,重興里,重興里0714
北區,重興里,重興里0715
北區,和順里,和順里0763
北區,和順里,和順里0762
北區,和順里,和順里0765
北區,和順里,和順里0764
北區,國姓里,國姓里0749
北區,六甲里,六甲里0747
北區,六甲里,六甲里0748
北區,正覺里,正覺里0745
北區,正覺里,正覺里0744
北區,正覺里,正覺里0746
北區,成功里,成功里0753
北區,成功里,成功里0754
北區,成功里,成功里0755
北區,文元里,文元里0768
北區,文元里,文元里0767
北區,文元里,文元里0769
北區,大港里,大港里0775
北區,大港里,大港里0776
北區,大港里,大港里0777
北區,國興里,國興里0709
北區,裕民里,裕民里0772
北區,安民里,安民里0766
北區,興南里,興南里0742
北區,長榮里,長榮里0720
北區,長榮里,長榮里0721
北區,中樓里,中樓里0727
北區,公園里,公園里0739
北區,公園里,公園里0738
北區,玉皇里,玉皇里0743
北區,長德里,長德里0750
北區,三德里,三德里0751
北區,五福里,五福里0752
北區,元寶里,元寶里0708
北區,元寶里,元寶里0707
北區,永祥里,永祥里0729
北區,永祥里,永祥里0728
北區,成德里,成德里0758
北區,成德里,成德里0757
北區,成德里,成德里0756
北區,成德里,成德里0759
北區,成德里,成德里0761
北區,成德里,成德里0760
北區,文成里,文成里0771
北區,文成里,文成里0770
北區,大和里,大和里0774
北區,大和里,大和里0773
北區,賢北里,賢北里0782
北區,賢北里,賢北里0781
安南區,東和里,東和里0615
安南區,安順里,安順里0621
安南區,安順里,安順里0622
安南區,塭南里,塭南里0616
安南區,塭南里,塭南里0617
安南區,州南里,州南里0620
安南區,州南里,州南里0618
安南區,州南里,州南里0619
安南區,州北里,州北里0623
安南區,州北里,州北里0624
安南區,安東里,安東里0642
安南區,安東里,安東里0641
安南區,安西里,安西里0636
安南區,安西里,安西里0637
安南區,頂安里,頂安里0629
安南區,頂安里,頂安里0628
安南區,安慶里,安慶里0631
安南區,安慶里,安慶里0630
安南區,安慶里,安慶里0632
安南區,新順里,新順里0626
安南區,新順里,新順里0625
安南區,新順里,新順里0627
安南區,原佃里,原佃里0651
安南區,總頭里,總頭里0656
安南區,長安里,長安里0653
安南區,長安里,長安里0652
安南區,公親里,公親里0654
安南區,海東里,海東里0668
安南區,海東里,海東里0669
安南區,海東里,海東里0667
安南區,海西里,海西里0666
安南區,海西里,海西里0665
安南區,海南里,海南里0691
安南區,海南里,海南里0690
安南區,溪心里,溪心里0671
安南區,溪心里,溪心里0672
安南區,溪心里,溪心里0670
安南區,塩田里,塩田里0704
安南區,淵東里,淵東里0673
安南區,淵東里,淵東里0674
安南區,淵西里,淵西里0663
安南區,淵西里,淵西里0664
安南區,佃東里,佃東里0661
安南區,佃東里,佃東里0660
安南區,佃西里,佃西里0662
安南區,公塭里,公塭里0659
安南區,南興里,南興里0657
安南區,學東里,學東里0658
安南區,城東里,城東里0692
安南區,城北里,城北里0697
安南區,城中里,城中里0698
安南區,城南里,城南里0694
安南區,城南里,城南里0693
安南區,城西里,城西里0696
安南區,青草里,青草里0695
安南區,砂崙里,砂崙里0699
安南區,砂崙里,砂崙里0700
安南區,顯宮里,顯宮里0701
安南區,鹿耳里,鹿耳里0702
安南區,四草里,四草里0703
安南區,安和里,安和里0635
安南區,溪北里,溪北里0633
安南區,溪北里,溪北里0634
安南區,溪頂里,溪頂里0640
安南區,溪頂里,溪頂里0638
安南區,溪頂里,溪頂里0639
安南區,溪墘里,溪墘里0678
安南區,溪墘里,溪墘里0677
安南區,海佃里,海佃里0681
安南區,海佃里,海佃里0679
安南區,海佃里,海佃里0680
安南區,幸福里,幸福里0689
安南區,幸福里,幸福里0688
安南區,鳳凰里,鳳凰里0643
安南區,鳳凰里,鳳凰里0644
安南區,梅花里,梅花里0645
安南區,梅花里,梅花里0646
安南區,理想里,理想里0648
安南區,理想里,理想里0647
安南區,溪東里,溪東里0683
安南區,溪東里,溪東里0684
安南區,淵中里,淵中里0675
安南區,淵中里,淵中里0676
安南區,布袋里,布袋里0655
安南區,國安里,國安里0682
安南區,安富里,安富里0686
安南區,安富里,安富里0685
安南區,安富里,安富里0687
安南區,大安里,大安里0649
安南區,大安里,大安里0650
安平區,西門里,西門里0860
安平區,金城里,金城里0861
安平區,石門里,石門里0857
安平區,漁光里,漁光里0854
安平區,建平里,建平里0836
安平區,建平里,建平里0835
安平區,怡平里,怡平里0837
安平區,怡平里,怡平里0838
安平區,華平里,華平里0839
安平區,華平里,華平里0840
安平區,平通里,平通里0844
安平區,平通里,平通里0841
安平區,平通里,平通里0842
安平區,平通里,平通里0843
安平區,文平里,文平里0834
安平區,文平里,文平里0832
安平區,文平里,文平里0833
安平區,國平里,國平里0852
安平區,國平里,國平里0851
安平區,國平里,國平里0853
安平區,育平里,育平里0850
安平區,育平里,育平里0848
安平區,育平里,育平里0847
安平區,育平里,育平里0849
安平區,億載里,億載里0846
安平區,億載里,億載里0845
安平區,海頭里,海頭里0859
安平區,港仔里,港仔里0858
安平區,平安里,平安里0856
安平區,平安里,平安里0855
中西區,公正里,公正里0783
中西區,銀同里,銀同里0784
中西區,小西里,小西里0785
中西區,仙草里,仙草里0786
中西區,仙草里,仙草里0787
中西區,赤嵌里,赤嵌里0788
中西區,五妃里,五妃里0789
中西區,郡王里,郡王里0790
中西區,福安里,福安里0791
中西區,法華里,法華里0793
中西區,法華里,法華里0792
中西區,大南里,大南里0794
中西區,開山里,開山里0796
中西區,開山里,開山里0795
中西區,進學里,進學里0797
中西區,建國里,建國里0798
中西區,青年里,青年里0799
中西區,永福里,永福里0800
中西區,永華里,永華里0801
中西區,天后里,天后里0802
中西區,三民里,三民里0803
中西區,萬昌里,萬昌里0804
中西區,普濟里,普濟里0805
中西區,水仙里,水仙里0806
中西區,藥王里,藥王里0808
中西區,藥王里,藥王里0807
中西區,協和里,協和里0809
中西區,協和里,協和里0810
中西區,文賢里,文賢里0811
中西區,光賢里,光賢里0813
中西區,光賢里,光賢里0812
中西區,元安里,元安里0814
中西區,協進里,協進里0815
中西區,安海里,安海里0816
中西區,民生里,民生里0817
中西區,中正里,中正里0818
中西區,大涼里,大涼里0819
中西區,大涼里,大涼里0820
中西區,民主里,民主里0821
中西區,西湖里,西湖里0824
中西區,西湖里,西湖里0823
中西區,西湖里,西湖里0822
中西區,西賢里,西賢里0825
中西區,西賢里,西賢里0827
中西區,西賢里,西賢里0826
中西區,三合里,三合里0828
中西區,民權里,民權里0829
中西區,保安里,保安里0830
中西區,郡西里,郡西里0831
桃園區,文化里,文化里0580
桃園區,文明里,文明里0582
桃園區,武陵里,武陵里0591
桃園區,大林里,大林里0550
桃園區,大林里,大林里0552
桃園區,大林里,大林里0555
桃園區,大林里,大林里0554
桃園區,大林里,大林里0553
桃園區,大林里,大林里0551
桃園區,忠義里,忠義里0164
桃園區,忠義里,忠義里0165
桃園區,忠義里,忠義里0166
桃園區,忠義里,忠義里0167
桃園區,會稽里,會稽里0174
桃園區,會稽里,會稽里0176
桃園區,會稽里,會稽里0175
桃園區,會稽里,會稽里0177
桃園區,長美里,長美里0592
桃園區,民生里,民生里0584
桃園區,永興里,永興里0585
桃園區,汴洲里,汴洲里0162
桃園區,汴洲里,汴洲里0161
桃園區,汴洲里,汴洲里0163
桃園區,永安里,永安里0661
桃園區,永安里,永安里0660
桃園區,永安里,永安里0659
桃園區,東埔里,東埔里0679
桃園區,東埔里,東埔里0677
桃園區,東埔里,東埔里0678
桃園區,東門里,東門里0716
桃園區,東門里,東門里0717
桃園區,東山里,東山里0718
桃園區,萬壽里,萬壽里0178
桃園區,長安里,長安里0681
桃園區,長安里,長安里0680
桃園區,中埔里,中埔里0653
桃園區,中埔里,中埔里0652
桃園區,西埔里,西埔里0674
桃園區,西埔里,西埔里0673
桃園區,西門里,西門里0589
桃園區,中和里,中和里0576
桃園區,文昌里,文昌里0581
桃園區,新埔里,新埔里0699
桃園區,新埔里,新埔里0701
桃園區,新埔里,新埔里0698
桃園區,新埔里,新埔里0700
桃園區,新埔里,新埔里0702
桃園區,中山里,中山里0599
桃園區,中山里,中山里0598
桃園區,中山里,中山里0600
桃園區,中山里,中山里0601
桃園區,慈文里,慈文里0697
桃園區,慈文里,慈文里0695
桃園區,慈文里,慈文里0696
桃園區,西湖里,西湖里0590
桃園區,南門里,南門里0594
桃園區,南門里,南門里0596
桃園區,南門里,南門里0595
桃園區,南門里,南門里0593
桃園區,南華里,南華里0597
桃園區,玉山里,玉山里0629
桃園區,玉山里,玉山里0628
桃園區,玉山里,玉山里0630
桃園區,中成里,中成里0610
桃園區,中成里,中成里0608
桃園區,中成里,中成里0609
桃園區,中正里,中正里0606
桃園區,中正里,中正里0605
桃園區,中正里,中正里0607
桃園區,北門里,北門里0583
桃園區,雲林里,雲林里0564
桃園區,雲林里,雲林里0563
桃園區,雲林里,雲林里0562
桃園區,雲林里,雲林里0565
桃園區,福林里,福林里0570
桃園區,福林里,福林里0569
桃園區,福林里,福林里0571
桃園區,光興里,光興里0587
桃園區,光興里,光興里0586
桃園區,光興里,光興里0588
桃園區,龍山里,龍山里0634
桃園區,龍山里,龍山里0635
桃園區,龍山里,龍山里0633
桃園區,龍岡里,龍岡里0641
桃園區,龍岡里,龍岡里0639
桃園區,龍岡里,龍岡里0640
桃園區,成功里,成功里0714
桃園區,成功里,成功里0715
桃園區,青溪里,青溪里0169
桃園區,青溪里,青溪里0170
桃園區,青溪里,青溪里0168
桃園區,青溪里,青溪里0171
桃園區,朝陽里,朝陽里0713
桃園區,中興里,中興里0579
桃園區,中興里,中興里0578
桃園區,中興里,中興里0577
桃園區,豐林里,豐林里0573
桃園區,豐林里,豐林里0572
桃園區,豐林里,豐林里0575
桃園區,豐林里,豐林里0574
桃園區,建國里,建國里0561
桃園區,建國里,建國里0559
桃園區,建國里,建國里0560
桃園區,大豐里,大豐里0557
桃園區,大豐里,大豐里0558
桃園區,大豐里,大豐里0556
桃園區,福安里,福安里0566
桃園區,福安里,福安里0568
桃園區,福安里,福安里0567
桃園區,三民里,三民里0149
桃園區,三民里,三民里0150
桃園區,三民里,三民里0151
桃園區,大興里,大興里0160
桃園區,大興里,大興里0155
桃園區,大興里,大興里0159
桃園區,大興里,大興里0156
桃園區,大興里,大興里0157
桃園區,大興里,大興里0158
桃園區,春日里,春日里0173
桃園區,春日里,春日里0172
桃園區,信光里,信光里0686
桃園區,信光里,信光里0687
桃園區,信光里,信光里0688
